2458103.75635	13.887	0.017
2458103.75757	13.904	0.017
2458104.5153	13.881	0.016
2458104.51651	13.867	0.016
2458104.51772	13.882	0.016
2458104.81731	13.816	0.095
2458107.51097	13.895	0.015
2458107.51222	13.876	0.016
2458107.51343	13.880	0.015
2458111.47956	13.868	0.018
2458111.48077	13.881	0.018
2458111.48198	13.928	0.019
2458112.49551	13.876	0.015
2458112.49674	13.873	0.016
2458112.49795	13.868	0.016
2458112.67604	13.903	0.022
2458112.67725	13.893	0.022
2458112.67847	13.905	0.022
2458113.67261	13.890	0.021
2458113.67384	13.887	0.021
2458113.67505	13.867	0.02
2458114.50981	13.857	0.015
2458114.66878	13.912	0.024
2458114.66999	13.876	0.022
2458114.67122	13.923	0.023
2458115.45916	13.869	0.017
2458115.46038	13.873	0.017
2458115.46158	13.882	0.017
2458115.68026	13.923	0.036
2458115.68147	13.984	0.05
2458115.6827	13.903	0.035
2458117.66958	13.876	0.036
2458117.67079	13.908	0.031
2458118.54264	13.862	0.03
2458118.54386	13.934	0.032
2458118.54508	13.875	0.03
2458118.70439	13.830	0.034
2458118.70559	13.882	0.035
2458118.70681	13.882	0.033
2458119.56865	13.863	0.032
2458119.56986	13.928	0.033
2458119.57108	13.942	0.038
2458120.58363	13.942	0.046
2458120.58485	13.987	0.047
2458120.58607	13.986	0.047
2458121.73363	13.974	0.04
2458121.73485	13.964	0.05
2458121.73605	13.845	0.039
2458124.51205	13.875	0.024
2458124.51327	13.842	0.021
2458124.51449	13.889	0.023
2458124.72204	13.839	0.019
2458124.72326	13.894	0.021
2458124.72448	13.867	0.02
2458125.53135	13.844	0.02
2458125.53265	13.905	0.02
2458125.53387	13.891	0.022
2458126.82692	13.897	0.034
2458126.82813	13.949	0.034
2458126.82935	13.906	0.033
2458132.65278	13.880	0.018
2458132.65399	13.894	0.018
2458132.65521	13.894	0.017
2458133.6529	13.901	0.016
2458133.65411	13.889	0.015
2458133.65533	13.894	0.015
2458134.64531	13.895	0.015
2458134.64652	13.890	0.015
2458134.64774	13.899	0.016
2458135.64438	13.867	0.015
2458135.64561	13.875	0.015
2458135.64682	13.875	0.015
2458136.63905	13.900	0.015
2458136.64026	13.894	0.015
2458136.64149	13.897	0.015
2458137.63994	13.880	0.015
2458137.64116	13.872	0.015
2458137.64238	13.894	0.015
2458138.64341	13.887	0.015
2458138.64463	13.891	0.015
2458138.64584	13.891	0.015
2458139.65776	13.886	0.016
2458139.65898	13.896	0.015
2458139.66019	13.897	0.015
2458140.66158	13.863	0.014
2458140.6628	13.869	0.015
2458140.66402	13.871	0.015
2458141.65761	13.893	0.015
2458141.65884	13.891	0.015
2458141.65954	13.873	0.018
2458141.66006	13.874	0.015
2458141.66076	13.840	0.018
2458141.66198	13.876	0.018
2458142.65713	13.896	0.019
2458142.65834	13.845	0.019
2458142.65956	13.874	0.019
2458143.65729	13.909	0.022
2458143.65851	13.878	0.02
2458143.65973	13.841	0.021
2458144.57947	13.877	0.033
2458144.58069	13.911	0.034
2458144.58191	13.914	0.033
2458145.59476	14.111	0.137
2458145.59598	13.927	0.133
2458145.59719	13.568	0.113
2458146.61408	13.862	0.031
2458146.6153	13.947	0.035
2458146.61651	13.918	0.029
2458146.70123	13.906	0.025
2458146.70246	13.838	0.024
2458146.70368	13.947	0.023
2458147.71733	13.921	0.031
2458147.71855	13.823	0.029
2458147.71977	13.887	0.03
2458147.74681	13.842	0.032
2458147.74804	13.945	0.034
2458147.74925	13.888	0.03
2458148.55492	13.866	0.026
2458148.55615	13.873	0.027
2458148.55736	13.879	0.028
2458148.76013	13.874	0.039
2458148.76134	13.878	0.04
2458148.76256	13.910	0.045
2458150.61267	13.912	0.036
2458150.61389	13.914	0.037
2458150.61511	13.918	0.038
2458153.3258	13.863	0.015
2458153.32701	13.892	0.016
2458153.32823	13.886	0.015
2458153.57367	13.884	0.016
2458153.5749	13.898	0.016
2458153.57611	13.864	0.015
2458154.34786	13.861	0.015
2458154.34908	13.861	0.016
2458154.35031	13.902	0.016
2458155.37826	13.896	0.015
2458156.37628	13.861	0.015
2458156.37748	13.890	0.015
2458156.3787	13.904	0.016
2458157.38433	14.001	0.052
2458157.38555	14.093	0.066
2458157.38677	13.920	0.021
2458157.63777	13.883	0.016
2458157.63898	13.879	0.016
2458157.6402	13.888	0.016
2458158.3802	13.919	0.028
2458158.38142	13.891	0.033
2458158.63342	13.864	0.015
2458158.63463	13.882	0.016
2458158.63587	13.886	0.016
2458159.62543	13.878	0.015
2458159.62665	13.869	0.015
2458159.62786	13.871	0.015
2458160.62099	13.878	0.016
2458160.62221	13.892	0.015
2458160.62342	13.909	0.017
2458161.59028	13.889	0.016
2458161.5915	13.891	0.015
2458161.59272	13.886	0.015
2458162.59384	13.869	0.015
2458162.59506	13.884	0.015
2458162.59628	13.899	0.016
2458163.5851	13.876	0.016
2458163.58631	13.876	0.015
2458163.58752	13.889	0.016
2458164.59214	13.886	0.015
2458164.59335	13.866	0.015
2458164.59457	13.892	0.015
2458165.30891	13.890	0.015
2458165.31016	13.883	0.016
2458165.33796	13.873	0.017
2458166.32417	13.884	0.016
2458166.32538	13.868	0.015
2458166.3266	13.870	0.015
2458167.31623	13.880	0.015
2458167.31744	13.891	0.015
2458167.31866	13.869	0.015
2458167.34695	13.884	0.016
2458167.59034	13.898	0.016
2458167.59156	13.888	0.016
2458167.59278	13.916	0.016
2458168.32126	13.890	0.015
2458168.32248	13.875	0.016
2458168.3237	13.880	0.015
2458169.32961	13.873	0.016
2458169.33082	13.908	0.016
2458169.33204	13.875	0.016
2458169.59249	13.901	0.017
2458169.59371	13.881	0.015
2458169.59492	13.883	0.016
2458170.61154	13.881	0.017
2458170.61276	13.888	0.017
2458170.61398	13.894	0.016
2458171.59843	13.882	0.016
2458171.59965	13.877	0.016
2458171.60088	13.875	0.017
2458172.59768	13.876	0.017
2458172.59891	13.878	0.018
2458172.60012	13.886	0.017
2458173.57384	13.893	0.019
2458173.57505	13.869	0.019
2458173.57628	13.906	0.018
2458173.63038	13.861	0.021
2458173.6316	13.886	0.021
2458173.6328	13.908	0.022
2458174.61795	13.918	0.026
2458174.61926	13.884	0.026
2458174.62051	13.881	0.026
2458174.64407	13.903	0.024
2458174.64528	13.939	0.023
2458174.6465	13.874	0.021
2458175.6408	13.903	0.025
2458175.64203	13.875	0.022
2458175.67353	13.936	0.03
2458175.67474	13.861	0.027
2458175.67596	13.896	0.031
2458176.57539	13.868	0.025
2458176.5766	13.909	0.023
2458176.57783	13.821	0.024
2458180.62025	13.927	0.032
2458180.62147	13.887	0.031
2458180.62268	13.891	0.03
2458181.6264	13.868	0.024
2458181.62761	13.855	0.023
2458181.62883	13.868	0.024
2458182.62185	13.928	0.024
2458182.62306	13.848	0.023
2458182.62428	13.846	0.022
2458183.27909	13.895	0.017
2458183.28031	13.899	0.017
2458183.28152	13.893	0.018
2458183.6138	13.891	0.021
2458183.61502	13.889	0.02
2458183.61623	13.836	0.019
2458184.29454	13.915	0.016
2458184.29574	13.888	0.016
2458184.60883	13.912	0.018
2458184.61004	13.878	0.017
2458184.61126	13.889	0.017
2458185.29696	13.895	0.016
2458185.29817	13.875	0.016
2458185.29939	13.888	0.016
2458185.56706	13.884	0.016
2458185.56828	13.885	0.016
2458185.56951	13.822	0.015
2458186.29496	13.872	0.016
2458186.29631	13.896	0.016
2458186.29764	13.875	0.017
2458187.50198	13.882	0.021
2458187.5032	13.876	0.02
2458187.50443	13.872	0.019
2458188.53829	13.874	0.015
2458188.53952	13.907	0.015
2458188.54074	13.915	0.016
2458191.292	14.004	0.104
2458191.29327	13.934	0.065
2458191.29455	13.944	0.066
2458191.58721	13.882	0.017
2458191.58843	13.908	0.017
2458191.58965	13.880	0.016
2458192.29559	13.875	0.016
2458192.2969	13.878	0.015
2458192.29819	13.895	0.016
2458193.58552	13.879	0.016
2458193.58673	13.859	0.016
2458193.58795	13.890	0.016
2458194.27997	13.894	0.016
2458194.2812	13.883	0.016
2458194.28246	13.908	0.016
2458195.27811	13.872	0.015
2458195.27933	13.864	0.015
2458195.28055	13.890	0.015
2458195.57992	13.880	0.016
2458195.58114	13.878	0.016
2458195.58236	13.878	0.016
2458196.28143	13.895	0.015
2458196.28263	13.860	0.015
2458197.28378	13.903	0.016
2458197.28499	13.855	0.015
2458197.28621	13.887	0.015
2458197.57441	13.888	0.016
2458197.57562	13.882	0.016
2458197.57686	13.882	0.016
2458198.27042	13.870	0.015
2458199.56144	13.882	0.017
2458199.56267	13.883	0.016
2458199.56388	13.876	0.016
2458200.56074	13.872	0.016
2458200.56197	13.886	0.016
2458200.56318	13.874	0.016
2458201.57305	13.903	0.018
2458201.57427	13.900	0.019
2458201.57549	13.880	0.018
2458202.56157	13.874	0.02
2458202.5628	13.886	0.02
2458202.56402	13.869	0.019
2458203.56125	13.904	0.021
2458203.56247	13.877	0.021
2458203.56369	13.884	0.02
2458204.53737	13.884	0.021
2458204.53859	13.897	0.021
2458204.5398	13.928	0.024
2458205.55432	13.923	0.025
2458205.55554	13.874	0.024
2458205.55675	13.850	0.023
2458207.55029	13.871	0.029
2458207.55151	13.849	0.025
2458207.55273	13.865	0.028
2458208.54076	13.853	0.033
2458208.54198	13.902	0.036
2458208.5432	13.861	0.034
2458208.55775	13.917	0.032
2458208.55898	13.829	0.032
2458208.5602	13.879	0.033
2458209.54477	13.875	0.029
2458209.54599	13.871	0.028
2458209.5472	13.853	0.026
2458210.53565	13.877	0.026
2458210.53687	13.901	0.023
2458210.5381	13.871	0.025
2458211.49459	13.876	0.016
2458211.49581	13.876	0.016
2458211.49704	13.890	0.017
2458212.23947	13.943	0.041
2458212.24069	13.883	0.037
2458212.24189	13.827	0.041
2458214.24222	13.870	0.015
2458215.24411	13.884	0.015
2458215.24533	13.886	0.015
2458215.24655	13.877	0.016
2458217.50452	13.894	0.016
2458217.50575	13.875	0.016
2458217.50697	13.878	0.016
2458220.51766	13.868	0.016
2458220.51888	13.873	0.018
2458220.52009	13.901	0.016
2458222.51632	13.874	0.016
2458222.51756	13.862	0.016
2458222.51878	13.854	0.015
2458223.51069	13.867	0.017
2458223.51191	13.880	0.016
2458225.50539	13.846	0.02
2458225.50661	13.881	0.021
2458225.50783	13.904	0.025
2458226.5018	13.860	0.019
2458226.50424	13.901	0.018
2458227.49871	13.830	0.016
2458227.49993	13.853	0.016
2458228.49797	13.860	0.017
2458228.49918	13.865	0.016
2458229.47633	13.889	0.018
2458229.47755	13.871	0.018
2458229.47877	13.881	0.018
2458235.46467	13.933	0.039
2458236.46402	13.864	0.025
2458236.46524	13.882	0.028
2458236.46645	13.852	0.029
2458238.2032	13.941	0.038
2458238.20441	13.884	0.033
2458238.20563	13.901	0.028
2458239.19891	13.863	0.036
2458239.20013	13.915	0.032
2458239.20133	13.814	0.029
2458239.22596	13.907	0.032
2458329.92427	13.894	0.035
2458334.68083	13.841	0.029
2458334.68205	13.909	0.033
2458334.68325	13.826	0.032
2458338.90689	13.906	0.017
2458338.90811	13.861	0.017
2458338.90933	13.890	0.018
2458340.89231	13.900	0.017
2458340.89354	13.887	0.018
2458340.89476	13.867	0.018
2458342.9085	13.877	0.017
2458342.90971	13.868	0.017
2458342.91094	13.904	0.018
2458343.88592	13.886	0.018
2458343.88714	13.876	0.017
2458343.88835	13.882	0.018
2458344.91319	13.883	0.017
2458344.9144	13.891	0.016
2458344.91562	13.888	0.017
2458345.87922	13.851	0.016
2458345.88043	13.919	0.017
2458345.88166	13.889	0.017
2458355.59288	13.893	0.036
2458359.84337	13.893	0.027
2458359.84458	13.960	0.031
2458359.8458	13.860	0.029
2458360.5853	13.852	0.025
2458360.58651	13.883	0.025
2458360.58773	13.878	0.029
2458360.8474	13.967	0.027
2458360.84862	13.858	0.026
2458360.84984	13.922	0.028
2458361.57477	13.930	0.03
2458361.57597	13.883	0.033
2458361.57718	13.913	0.033
2458362.5792	13.880	0.024
2458362.58042	13.892	0.023
2458362.58163	13.872	0.025
2458363.88897	13.868	0.019
2458363.8902	13.898	0.021
2458363.89142	13.932	0.022
2458364.86865	13.878	0.02
2458364.86986	13.922	0.019
2458364.87109	13.888	0.019
2458365.87271	13.880	0.018
2458365.87393	13.890	0.019
2458365.87515	13.848	0.017
2458366.88419	13.872	0.017
2458370.81348	13.885	0.017
2458370.8147	13.882	0.018
2458370.81593	13.860	0.017
2458371.59795	13.905	0.016
2458371.60036	13.892	0.016
2458371.81794	13.874	0.018
2458371.81916	13.839	0.017
2458371.82037	13.858	0.017
2458373.62606	13.883	0.017
2458373.62728	13.872	0.016
2458375.79622	13.884	0.019
2458375.79744	13.884	0.019
2458375.79865	13.889	0.019
2458376.79784	13.892	0.018
2458376.79906	13.869	0.017
2458376.80027	13.894	0.018
2458377.83618	13.890	0.018
2458377.8374	13.894	0.018
2458377.83862	13.886	0.017
2458379.84473	13.907	0.018
2458379.84595	13.886	0.017
2458379.84718	13.883	0.017
2458384.7749	13.882	0.032
2458384.77612	13.924	0.033
2458384.77733	13.919	0.033
2458384.80027	13.914	0.033
2458385.79703	13.890	0.038
2458386.79505	13.886	0.037
2458386.79627	13.899	0.039
2458386.79749	13.866	0.036
2458397.81571	13.885	0.018
2458397.81698	13.893	0.018
2458397.81826	13.889	0.018
2458398.85773	13.863	0.017
2458399.58309	13.891	0.017
2458399.5843	13.881	0.018
2458399.58551	13.863	0.017
2458401.7723	13.880	0.02
2458401.77352	13.875	0.028
2458401.77474	13.884	0.03
2458402.58255	13.881	0.019
2458402.58375	13.889	0.019
2458402.58496	13.864	0.018
2458403.72473	13.865	0.02
2458403.726	13.940	0.023
2458403.72728	13.844	0.019
2458404.74145	13.892	0.019
2458404.74268	13.862	0.019
2458404.74389	13.886	0.02
2458406.79104	13.881	0.017
2458406.79225	13.858	0.017
2458406.79348	13.889	0.017
2458408.82142	13.875	0.017
2458408.82264	13.865	0.018
2458408.82386	13.922	0.018
2458409.70912	13.908	0.023
2458409.71039	13.913	0.024
2458409.71168	13.907	0.026
2458410.43601	13.856	0.057
2458410.43721	13.927	0.08
2458410.43842	13.992	0.081
2458410.75994	13.893	0.022
2458410.76121	13.882	0.023
2458413.68754	13.937	0.033
2458413.68876	13.934	0.032
2458413.68998	13.893	0.03
2458413.86658	13.884	0.017
2458413.88223	13.915	0.032
2458414.69215	13.947	0.034
2458414.69338	13.942	0.029
2458414.6946	13.874	0.031
2458415.6937	13.918	0.04
2458415.69492	13.862	0.04
2458415.69614	13.854	0.038
2458415.86859	13.923	0.032
2458416.55049	13.877	0.034
2458416.55173	13.877	0.034
2458416.55294	13.862	0.032
2458420.95605	13.887	0.027
2458420.95727	13.841	0.026
2458420.95848	13.877	0.026
2458421.92464	13.895	0.025
2458421.92708	13.905	0.027
2458422.6939	13.928	0.02
2458422.69517	13.929	0.02
2458422.69644	13.866	0.018
2458423.73953	13.881	0.017
2458423.74074	13.890	0.017
2458423.74195	13.882	0.017
2458424.79218	13.879	0.016
2458424.7934	13.893	0.016
2458424.79463	13.913	0.017
2458425.77083	13.891	0.017
2458425.77205	13.884	0.017
2458425.77327	13.893	0.016
2458426.72963	13.880	0.017
2458426.73085	13.888	0.016
2458426.73207	13.889	0.017
2458427.69038	13.873	0.017
2458427.69159	13.885	0.017
2458427.69281	13.884	0.017
2458428.80322	13.881	0.018
2458428.80448	13.843	0.017
2458430.76166	13.890	0.018
2458430.76293	13.925	0.019
2458430.7642	13.918	0.018
2458431.65199	13.891	0.018
2458431.6532	13.864	0.017
2458431.65442	13.889	0.018
2458432.81374	13.908	0.018
2458434.69118	13.874	0.018
2458434.6924	13.880	0.017
2458434.69362	13.927	0.018
2458436.75059	13.889	0.019
2458436.75185	13.914	0.019
2458436.75314	13.900	0.019
2458437.67863	13.869	0.018
2458437.67986	13.891	0.018
2458437.68109	13.916	0.019
2458438.56827	13.884	0.016
2458438.66029	13.881	0.02
2458438.66151	13.888	0.019
2458439.59725	13.921	0.133
2458439.62509	13.873	0.026
2458439.62635	13.878	0.025
2458439.62762	13.924	0.024
2458439.80263	13.898	0.017
2458439.80385	13.901	0.017
2458439.80508	13.890	0.016
2458440.61385	13.876	0.023
2458440.61512	13.863	0.025
2458440.6164	13.876	0.025
2458440.78687	13.895	0.025
2458440.78809	13.846	0.026
2458440.78931	13.855	0.026
2458440.9597	13.885	0.02
2458440.96091	13.832	0.02
2458440.96213	13.893	0.021
2458441.72239	13.900	0.023
2458441.72362	13.896	0.021
2458441.72483	13.913	0.022
2458442.70833	13.933	0.026
2458442.7096	13.883	0.024
2458442.71086	13.895	0.026
2458442.85869	13.876	0.02
2458442.8599	13.866	0.02
2458442.86111	13.860	0.02
2458444.87973	13.860	0.041
2458444.88096	13.820	0.037
2458444.88219	13.877	0.044
2458446.63632	14.023	0.042
2458447.78796	13.913	0.029
2458448.67468	13.890	0.026
2458448.6759	13.920	0.025
2458448.67711	13.855	0.026
2458448.93989	13.888	0.032
2458448.94109	13.858	0.033
2458448.94232	13.917	0.035
2458449.65666	13.860	0.021
2458449.65788	13.854	0.02
2458449.6591	13.853	0.021
2458450.69026	13.913	0.02
2458450.69148	13.893	0.02
2458452.38699	13.894	0.017
2458452.98579	13.865	0.017
2458452.98707	13.872	0.018
2458452.98834	13.897	0.017
2458453.6163	13.894	0.019
2458453.61758	13.893	0.019
2458454.69793	13.860	0.016
2458454.69915	13.904	0.017
2458454.70037	13.898	0.017
2458455.73937	13.872	0.016
2458455.74058	13.877	0.016
2458455.7418	13.896	0.017
2458456.77746	13.867	0.017
2458456.77868	13.889	0.017
2458456.77991	13.895	0.017
2458457.8027	13.878	0.017
2458457.80392	13.879	0.017
2458457.80513	13.882	0.016
2458458.55866	13.874	0.019
2458458.55988	13.874	0.02
2458458.78591	13.872	0.016
2458458.78713	13.902	0.017
2458458.78834	13.877	0.016
2458459.80291	13.915	0.018
2458459.80412	13.871	0.017
2458459.80534	13.849	0.017
2458460.55249	13.869	0.019
2458460.55371	13.874	0.019
2458460.55493	13.864	0.018
2458460.74966	13.862	0.031
2458460.75087	13.872	0.021
2458460.75209	13.902	0.032
2458461.81315	13.886	0.018
2458461.81442	13.874	0.019
2458461.8157	13.896	0.018
2458463.54294	13.881	0.021
2458463.54415	13.858	0.02
2458463.54537	13.870	0.018
2458463.77263	13.865	0.019
2458463.77391	13.891	0.017
2458463.77518	13.906	0.018
2458464.28676	13.876	0.027
2458464.28814	13.865	0.023
2458464.2898	13.899	0.02
2458464.55195	13.881	0.021
2458464.55323	13.896	0.021
2458464.5545	13.884	0.021
2458465.57129	13.882	0.016
2458465.57252	13.871	0.016
2458465.57374	13.894	0.017
2458465.69899	13.857	0.017
2458465.70026	13.846	0.018
2458465.70153	13.855	0.018
2458466.2989	13.893	0.02
2458466.3001	13.840	0.018
2458466.30131	13.859	0.018
2458466.58815	13.879	0.021
2458466.58942	13.892	0.02
2458466.59068	13.848	0.02
2458467.30106	13.823	0.021
2458467.30231	13.874	0.021
2458467.30351	13.854	0.02
2458467.48598	13.888	0.017
2458467.48718	13.914	0.017
2458467.4884	13.872	0.016
2458467.54487	13.878	0.021
2458467.54731	13.871	0.022
2458468.29603	13.910	0.024
2458468.29724	13.893	0.025
2458468.29846	13.880	0.023
2458469.2928	13.843	0.024
2458469.29402	13.886	0.024
2458469.29523	13.827	0.021
2458469.54936	13.884	0.016
2458469.55058	13.867	0.016
2458469.87405	13.867	0.02
2458469.87533	13.878	0.02
2458469.8766	13.888	0.02
2458471.54668	13.913	0.032
2458471.5479	13.867	0.029
2458471.54912	13.868	0.028
2458471.80748	13.854	0.017
2458471.8087	13.854	0.017
2458471.80992	13.877	0.017
2458472.83551	13.849	0.028
2458472.83675	13.891	0.035
2458472.83831	13.879	0.033
2458473.47374	13.913	0.032
2458473.87314	13.881	0.041
2458474.50536	13.896	0.038
2458474.50657	13.836	0.037
2458474.50779	13.958	0.037
2458474.62212	13.898	0.038
2458474.62333	13.875	0.037
2458474.62455	13.908	0.04
2458475.58161	13.868	0.037
2458475.58283	13.840	0.037
2458475.58405	13.838	0.036
2458475.91038	13.968	0.045
2458475.91166	13.900	0.038
2458475.91296	13.873	0.039
2458476.53903	13.970	0.046
2458476.61149	13.861	0.03
2458476.61271	13.879	0.03
2458476.61392	13.891	0.033
2458476.83044	13.856	0.037
2458476.83165	13.869	0.038
2458476.83287	13.897	0.036
2458477.53284	13.893	0.029
2458477.53404	13.935	0.031
2458477.53526	13.870	0.03
2458477.62615	13.900	0.023
2458477.62738	13.903	0.023
2458477.6286	13.854	0.025
2458478.54203	13.880	0.024
2458478.54324	13.881	0.024
2458478.54445	13.890	0.022
2458478.70193	13.846	0.031
2458478.70314	13.897	0.032
2458478.70437	13.841	0.029
2458479.64631	13.897	0.019
2458479.64759	13.866	0.019
2458479.64886	13.887	0.019
2458481.72714	13.879	0.019
2458481.72835	13.880	0.018
2458481.72957	13.861	0.018
2458483.44068	13.877	0.016
2458483.44188	13.906	0.017
2458483.44309	13.875	0.016
2458484.39317	13.893	0.017
2458484.39437	13.882	0.017
2458484.39557	13.870	0.017
2458484.78983	13.867	0.017
2458484.79104	13.911	0.018
2458484.79226	13.871	0.017
2458486.28824	13.927	0.028
2458486.28994	13.895	0.023
2458486.88887	13.877	0.016
2458486.89014	13.885	0.016
2458486.89141	13.882	0.016
2458487.52183	13.863	0.016
2458487.52304	13.910	0.017
2458487.52426	13.878	0.017
2458489.87154	13.902	0.016
2458489.87281	13.878	0.015
2458489.87407	13.890	0.016
2458490.85983	13.884	0.016
2458490.86109	13.864	0.016
2458490.86235	13.881	0.016
2458491.71587	13.857	0.018
2458491.71713	13.860	0.018
2458491.71841	13.903	0.019
2458492.71007	13.854	0.017
2458492.71129	13.899	0.018
2458492.7125	13.842	0.017
2458493.41276	13.856	0.03
2458493.41397	13.896	0.023
2458493.41517	13.894	0.02
2458494.43098	13.860	0.017
2458494.43219	13.879	0.017
2458494.4334	13.871	0.016
2458494.70534	13.873	0.018
2458494.70656	13.879	0.018
2458494.70778	13.907	0.019
2458494.85088	13.888	0.016
2458494.85215	13.866	0.016
2458494.85343	13.849	0.015
2458495.72548	13.889	0.021
2458495.72675	13.880	0.019
2458495.72801	13.848	0.019
2458497.45008	13.897	0.016
2458497.45128	13.849	0.016
2458497.45249	13.869	0.016
2458497.79127	13.923	0.018
2458497.79254	13.891	0.018
2458497.79381	13.870	0.019
2458498.38625	13.849	0.018
2458498.3875	13.879	0.018
2458498.38871	13.875	0.018
2458498.58251	13.887	0.021
2458498.58373	13.901	0.02
2458498.58494	13.904	0.02
2458498.77281	13.870	0.019
2458498.77408	13.890	0.02
2458500.81324	13.840	0.055
2458500.81446	13.704	0.095
2458500.81568	14.034	0.118
2458501.42773	13.877	0.024
2458501.42893	13.842	0.024
2458501.43014	13.867	0.025
2458501.60096	13.869	0.027
2458501.60218	13.889	0.026
2458501.60339	13.867	0.023
2458503.60714	13.857	0.033
2458503.60837	13.935	0.035
2458503.60959	13.881	0.032
2458503.78331	13.891	0.052
2458503.78452	13.925	0.051
2458504.44457	13.963	0.037
2458504.44577	13.887	0.036
2458504.44697	13.941	0.039
2458504.82479	13.902	0.038
2458504.82606	13.916	0.037
2458504.82734	13.923	0.039
2458506.47343	13.848	0.028
2458506.47464	13.884	0.029
2458506.47586	13.871	0.028
2458506.81371	13.842	0.024
2458506.81498	13.867	0.022
2458506.81625	13.852	0.022
2458507.45872	13.888	0.024
2458507.45993	13.898	0.025
2458507.46113	13.876	0.024
2458507.60961	13.917	0.02
2458507.61083	13.884	0.02
2458507.61204	13.848	0.021
2458507.79265	13.848	0.03
2458507.79387	13.907	0.031
2458507.79508	13.848	0.028
2458508.46919	13.895	0.021
2458508.47044	13.942	0.025
2458508.47168	13.866	0.022
2458508.64981	13.861	0.021
