2458207.271568	12.954	0.003
2458208.29119	12.96	0.003
2458209.265033	12.953	0.003
2458347.631057	12.93	0.004
2458363.636893	12.95	0.005
2458363.642421	12.867	0.025
2458367.648072	13.181	0.017
2458383.637323	12.948	0.002
2458383.642854	12.958	0.004
2458385.64816	13.023	0.003
2458387.642563	12.946	0.004
2458391.5848209998	12.947	0.003
2458391.593129	12.951	0.002
2458391.597736	12.955	0.002
2458391.598658	12.945	0.002
2458409.63256	12.949	0.006
2458409.642731	12.954	0.005
2458409.652419	12.944	0.004
2458415.53409	12.95	0.003
2458415.542948	12.954	0.003
2458415.551928	12.962	0.003
2458415.560736	12.964	0.003
2458416.550184	12.948	0.003
2458416.56864	12.967	0.003
2458416.569785	12.968	0.003
2458416.577966	13.007	0.003
2458416.579134	12.964	0.003
2458416.588483	12.965	0.003
2458416.597588	12.947	0.003
2458423.650929	12.955	0.003
2458431.583259	12.969	0.002
2458435.574289	12.942	0.002
2458435.584025	12.94	0.003
2458435.603407	12.944	0.002
2458437.568127	12.998	0.015
2458443.538591	12.958	0.002
2458443.548314	12.953	0.003
2458443.551551	12.949	0.002
2458443.558015	12.957	0.003
2458443.561278	12.939	0.002
2458443.567744	12.949	0.003
2458443.57097	12.956	0.002
2458443.580681	12.952	0.002
2458444.489301	12.937	0.005
2458444.507428	12.972	0.023
2458444.508977	13.014	0.019
2458444.521329	12.973	0.035
2458444.527322	12.928	0.015
2458444.539156	12.959	0.004
2458447.548712	12.981	0.003
2458447.558938	13.029	0.004
2458447.564986	12.953	0.003
2458447.56822	12.938	0.003
2458447.575221	12.965	0.003
2458447.578447	12.947	0.003
2458447.58493	12.954	0.003
2458447.595214	12.956	0.003
2458451.571015	12.949	0.002
2458463.439681	12.964	0.004
2458463.455145	12.969	0.003
2458463.463589	12.954	0.003
2458463.46497	12.941	0.003
2458471.469257	12.957	0.002
2458471.478019	12.955	0.002
2458471.486783	12.97	0.002
2458471.49555	12.957	0.002
2458473.458665	12.947	0.003
2458473.466911	12.937	0.003
2458473.4756300002	12.944	0.003
2458473.48387	12.945	0.003
2458475.455833	12.958	0.004
2458475.471492	12.959	0.004
2458475.4807	12.966	0.004
2458475.485865	12.961	0.004
2458479.458725	12.884	0.002
2458483.446855	12.941	0.003
2458483.455626	12.951	0.003
2458499.375081	12.958	0.002
2458499.398622	12.951	0.002
2458503.399133	12.953	0.002
2458503.407481	12.941	0.003
2458503.416341	12.953	0.003
2458503.424771	12.96	0.003
2458507.346684	12.929	0.004
2458511.38224	12.953	0.002
2458511.388713	12.969	0.002
2458527.339251	12.965	0.002
2458527.347124	12.964	0.002
2458531.32739	12.978	0.003
2458531.335725	12.978	0.003
2458531.344497	12.965	0.003
2458531.353263	12.968	0.003
2458543.320494	12.951	0.002
2458547.291165	12.966	0.005
2458547.298107	12.96	0.007
2458547.306422	12.959	0.007
2458547.313804	12.944	0.007
2458555.284701	12.964	0.008
2458559.266679	12.951	0.002
2458559.275063	12.952	0.003
2458559.282477	12.954	0.002
2458559.290819	12.954	0.002
2458563.307442	12.952	0.003
2458563.31646	12.956	0.003
2458563.325588	12.946	0.003
2458564.221061	12.943	0.007
2458564.225902	12.962	0.002
2458567.246019	12.952	0.01
2458567.253925	12.926	0.03
2458567.261829	12.912	0.039
2458583.259175	12.95	0.002
2458590.229265	12.946	0.003
2458590.250361	12.955	0.003
2458591.229384	12.954	0.003
2458591.23176	12.963	0.003
2458591.23605	12.965	0.003
2458591.242266	12.954	0.003
2458595.228352	12.95	0.004
2458595.231149	12.95	0.003
2458597.233878	12.962	0.003
2458711.62645	12.953	0.004
2458711.629383	12.956	0.005
2458711.632232	12.967	0.008
2458711.635081	12.813	0.015
2458735.599859	12.933	0.023
2458745.541734	12.962	0.003
2458751.641277	12.971	0.003
2458755.643129	12.953	0.004
2458763.564522	12.969	0.006
2458763.56776	12.951	0.005
2458763.57376	12.963	0.004
2458768.510447	12.986	0.003
2458768.513949	12.988	0.003
2458768.519282	12.986	0.003
2458768.529284	12.985	0.003
2458796.429353	12.971	0.002
2458796.436337	12.99	0.002
2458819.489719	12.967	0.005
2458819.503029	12.972	0.006
2458831.448329	13.034	0.003
2458831.45156	13.053	0.003
2458831.458031	12.985	0.002
2458831.472949	12.992	0.003
2458839.42337	12.965	0.007
2458839.426594	12.966	0.003
2458839.436504	12.985	0.002
2458839.448504	12.972	0.004
2458855.4942509998	12.976	0.002
2458855.499954	12.976	0.002
2458855.503345	13.007	0.002
2458855.517339	12.984	0.002
2458880.339973	12.953	0.018
2458880.345551	12.948	0.006
2458880.355477	12.93	0.011
2458883.444536	12.95	0.002
2458883.467346	12.945	0.003
2458887.297601	12.989	0.002
2458887.313778	13.011	0.003
2458887.318029	12.989	0.003
2458887.324099	13.024	0.003
2458888.389581	12.95	0.002
2458888.39353	12.958	0.002
2458888.398743	12.968	0.003
2458888.409141	12.963	0.002
2458915.341459	12.958	0.002
2458917.347269	12.915	0.003
2458918.299261	12.922	0.003
2458939.299082	12.96	0.008
2458939.302524	12.956	0.013
2458939.308546	12.944	0.01
2458939.318772	12.92	0.026
2458955.231466	12.967	0.003
2458955.234697	12.98	0.003
2458955.259731	12.957	0.002
2458963.232217	12.973	0.011
2458963.235903	12.993	0.01
2458963.241436	12.957	0.008
2458963.252495	12.977	0.011
2459094.630459	12.886	0.003
2459094.633298	12.888	0.003
2459099.639112	12.91	0.003
2459111.536184	12.873	0.005
2459111.547902	12.846	0.007
2459135.502271	12.932	0.04
2459135.523367	12.829	0.008
2459139.568356	12.842	0.006
2459139.57112	12.812	0.016
2459139.576182	12.819	0.038
2459154.508844	12.772	0.003
2459154.520321	12.771	0.003
2459159.532493	12.79	0.009
2459179.485319	12.783	0.035
2459199.461481	12.609	0.046
2459199.4679239998	12.622	0.012
2459215.372842	12.547	0.008
2459215.3811459998	12.554	0.01
2459215.384837	12.546	0.007
2459215.40207	12.533	0.008
2459263.309054	12.744	0.016
2459263.312283	12.773	0.024
2459263.330256	12.753	0.035
2459265.321351	12.732	0.005
2459293.313256	12.754	0.008
2459299.2725050002	12.722	0.005
2459299.276653	12.729	0.009
2459299.282191	12.71	0.008
2459299.293263	12.732	0.006
2459301.246428	12.713	0.002
2459301.252843	12.729	0.002
2459467.57522	12.467	0.009
2459467.596486	12.449	0.006
2459467.600543	12.428	0.019
2459467.61114	12.447	0.005
2459478.545844	12.564	0.002
2459478.552731	12.573	0.003
2459479.632182	12.614	0.002
2459480.599233	12.649	0.017
2459480.611082	12.638	0.005
2459480.629792	12.64	0.003
2459495.540945	12.706	0.002
2459495.545095	12.735	0.002
2459495.547879	12.726	0.002
2459495.558382	12.719	0.002
2459508.491396	12.755	0.003
2459508.493237	12.739	0.003
2459508.497403	12.732	0.003
2459508.502491	12.74	0.003
2459511.523755	12.756	0.01
2459511.526996	12.747	0.027
2459511.529768	12.747	0.017
2459511.544523	12.765	0.024
2459532.434815	12.987	0.007
2459532.439137	12.974	0.003
2459532.445134	12.958	0.004
2459535.5052589998	12.793	0.003
2459535.511719	12.789	0.004
2459539.530377	12.82	0.006
2459539.558017	12.801	0.003
2459539.568973	12.8	0.002
2459539.593324	12.817	0.003
2459540.484055	12.804	0.002
2459547.576385	12.925	0.002
2459559.327478	12.792	0.002
2459559.339936	12.822	0.002
2459559.37325	12.811	0.002
2459564.395341	12.79	0.002
2459564.397646	12.794	0.002
2459564.400412	12.8	0.008
2459565.497889	12.816	0.002
2459569.493599	12.727	0.028
2459569.49682	12.795	0.024
2459569.502309	12.761	0.017
2459569.514681	12.783	0.006
2459595.379112	12.743	0.002
2459595.388334	12.745	0.002
2459595.399387	12.751	0.002
2459596.383496	12.746	0.002
2459596.402097	12.755	0.002
2459626.8198	12.817	0.003
2459626.870388	12.827	0.003
2459628.380888	12.825	0.003
2459634.218588	12.842	0.003
2459634.220412	12.843	0.003
2459634.223148	12.84	0.002
2459650.221137	12.809	0.003
2459654.269588	12.861	0.003
2459654.272775	12.851	0.002
2459654.280538	12.854	0.002
2459654.290579	12.864	0.003
2459717.961027	12.919	0.006
2459717.964283	12.933	0.006
2459717.969397	13.043	0.031
2459725.953814	12.899	0.004
2459726.698442	12.907	0.006
2459731.703719	12.905	0.004
2459803.380839	12.926	0.003
2459803.383559	12.925	0.003
2459833.116644	12.938	0.004
2459833.138491	12.955	0.043
2459833.141213	12.939	0.024
2459861.102781	12.944	0.003
2459861.105879	12.94	0.003
2459879.110445	12.939	0.004
2459880.0141270002	12.912	0.033
2459880.01693	12.992	0.035
2459880.025494	12.945	0.036
2459883.042902	12.95	0.002
2459883.045157	12.944	0.002
2459890.243858	13.101	0.065
2459890.246559	12.918	0.006
2459891.98274	12.949	0.005
2459891.985898	12.943	0.01
2459892.026816	12.957	0.003
2459893.271673	12.942	0.007
2459894.275127	12.955	0.022
2459894.284537	12.935	0.048
2459894.305675	12.956	0.027
2459894.332597	12.969	0.015
2459895.834243	12.944	0.008
2459919.015389	12.943	0.016
2459928.016475	12.932	0.006
2459938.999437	12.94	0.005
2459947.943011	12.95	0.003
2459947.94662	12.953	0.003
2459950.180033	12.931	0.019
2459962.129521	12.711	0.006
2459962.145493	12.966	0.004
2460040.069795	12.935	0.003
2460053.744199	12.897	0.028
2460053.747359	12.958	0.004
2460062.740435	12.956	0.009
2460062.75185	12.928	0.064
2460065.805183	12.894	0.015
2460068.771453	12.958	0.003
2460071.756545	12.942	0.003
2460092.694831	12.945	0.004
2460092.697592	12.946	0.004
2460157.439708	12.962	0.004
2460162.151598	12.952	0.003
2460162.154436	12.944	0.003
2460180.134938	12.943	0.005
2460216.074961	13.002	0.026
2460216.089709	12.888	0.049
2460244.251228	12.968	0.005
2460244.253056	12.987	0.009
2460244.255812	12.977	0.011
2460244.2688	12.976	0.008
2460299.938409	12.974	0.003
2460306.958713	12.933	0.004
2460306.961911	12.962	0.004
2460311.95771	12.929	0.007
2460334.882194	12.973	0.005
2460334.884976	12.925	0.012
2460365.138466	12.959	0.005
2460386.851019	12.938	0.004
2460386.853816	12.959	0.003
2460390.87951	12.942	0.003
2460394.797617	12.991	0.099
2460394.882055	12.913	0.005
2460394.885875	12.947	0.004
2460394.893456	12.958	0.004
2460395.840466	12.935	0.003
2460399.829675	12.951	0.005
